member_srl,gpo015,dsl015,sex000,dpo015,cto015,gpq015,dpq015,dsl001,cto016,dpo016,dpo087,gpq017,dpq088
107848254,74940.0,100.0,1.0,60.83,5.0,46837.5,40.56,0.0,3.0,91.25,0.0,11500.33,0.0
6988010,77440.0,120.0,1.0,182.5,1.0,38720.0,121.67,0.0,8.0,40.56,0.0,0.0,0.0
100881986,74975.0,61.0,1.0,73.0,4.0,49983.33,52.14,0.0,3.0,91.25,0.0,11940.0,0.0
1854989,89700.0,240.0,1.0,182.5,1.0,29900.0,91.25,0.0,0.0,0.0,0.0,11235.71,121.67
21931543,94280.0,218.0,1.0,182.5,1.0,47140.0,121.67,0.0,9.0,36.5,0.0,17368.0,0.0
2477100,78465.78,37.0,1.0,36.5,9.0,50442.29,24.33,0.0,12.0,28.08,0.0,16060.0,0.0
50753116,84434.42,29.0,1.0,28.08,12.0,38969.73,13.52,0.0,21.0,16.59,0.0,0.0,0.0
105802070,100000.0,1.0,1.0,182.5,1.0,50000.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
19556105,76870.0,8.0,1.0,121.67,2.0,38435.0,73.0,0.0,3.0,91.25,0.0,17680.0,0.0
825025,76294.0,45.0,1.0,121.67,2.0,38147.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
35752252,76956.4,147.0,1.0,60.83,5.0,38478.2,33.18,0.0,0.0,0.0,0.0,19156.75,0.0
111004933,77353.33,163.0,1.0,91.25,3.0,33151.43,45.63,0.0,2.0,121.67,0.0,0.0,0.0
34280146,104280.0,67.0,1.0,182.5,1.0,34760.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
952642,74895.0,83.0,1.0,73.0,4.0,33286.67,36.5,0.0,4.0,73.0,0.0,15155.0,0.0
79759843,88784.21,27.0,1.0,18.25,19.0,40164.29,8.49,281.0,16.0,21.47,0.0,23250.0,0.0
365755,77190.0,101.0,1.0,182.5,1.0,38595.0,121.67,0.0,1.0,182.5,0.0,0.0,0.0
106673494,103674.0,5.0,1.0,60.83,5.0,37026.43,24.33,0.0,5.0,60.83,0.0,13310.0,0.0
29391,106615.0,54.0,1.0,73.0,4.0,42646.0,33.18,0.0,2.0,121.67,0.0,9900.0,0.0
19961561,75320.0,131.0,1.0,91.25,3.0,45192.0,60.83,0.0,10.0,33.18,0.0,17172.86,0.0
1623648,80179.0,18.0,1.0,33.18,10.0,36445.0,15.87,0.0,0.0,0.0,0.0,14809.0,0.0
5366587,103180.0,122.0,1.0,182.5,1.0,25795.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
21152654,74916.0,49.0,1.0,60.83,5.0,41620.0,36.5,71.0,0.0,0.0,0.0,13502.5,0.0
109872220,75125.0,62.0,1.0,121.67,2.0,50083.33,91.25,0.0,9.0,36.5,0.0,15832.5,0.0
20692018,96020.0,223.0,1.0,121.67,2.0,38408.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
71315584,80072.6,5.0,1.0,33.18,10.0,40036.3,17.38,38.0,0.0,0.0,0.0,16136.19,0.0
10816242,77166.67,28.0,1.0,91.25,3.0,57875.0,73.0,0.0,2.0,121.67,0.0,0.0,0.0
23134088,87109.29,3.0,1.0,24.33,14.0,32960.27,9.61,0.0,14.0,24.33,0.0,18065.71,0.0
4510275,75315.0,106.0,1.0,121.67,2.0,50210.0,91.25,0.0,0.0,0.0,0.0,9955.0,0.0
38382329,75030.0,54.0,1.0,121.67,2.0,37515.0,73.0,0.0,7.0,45.63,0.0,9900.0,0.0
13302024,83680.0,205.0,1.0,182.5,1.0,41840.0,121.67,0.0,1.0,182.5,0.0,14428.57,0.0
972754,78659.73,49.0,1.0,22.81,15.0,39329.87,11.77,280.0,4.0,73.0,0.0,9572.0,0.0
55729989,78928.0,11.0,1.0,45.63,7.0,42499.69,26.07,0.0,0.0,0.0,0.0,15336.89,0.0
8025393,78910.0,6.0,1.0,121.67,2.0,31564.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
349658,103790.0,68.0,1.0,182.5,1.0,51895.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
16432448,77541.44,61.0,1.0,36.5,9.0,36730.16,18.25,0.0,0.0,0.0,0.0,16498.28,0.0
1878046,86700.0,204.0,1.0,182.5,1.0,28900.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
3057321,79973.33,174.0,1.0,52.14,6.0,36910.77,26.07,0.0,0.0,0.0,0.0,0.0,0.0
55620585,76368.33,65.0,1.0,52.14,6.0,50912.22,36.5,0.0,0.0,0.0,0.0,20945.71,0.0
6576616,78270.0,107.0,1.0,182.5,1.0,26090.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
66406386,84770.5,226.0,1.0,121.67,2.0,33908.2,60.83,0.0,1.0,182.5,0.0,18148.5,0.0
111984581,99300.0,191.0,1.0,182.5,1.0,49650.0,121.67,0.0,0.0,0.0,0.0,9900.0,0.0
1307779,76967.14,49.0,1.0,45.63,7.0,38483.57,24.33,0.0,12.0,28.08,0.0,15112.5,0.0
1329113,78661.25,4.0,1.0,40.56,8.0,34960.56,19.21,40.0,5.0,60.83,0.0,9900.0,0.0
100438979,78500.0,151.0,1.0,182.5,1.0,39250.0,121.67,0.0,0.0,0.0,0.0,11508.62,0.0
8656567,78340.0,134.0,1.0,182.5,1.0,39170.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
36306936,79800.0,170.0,1.0,182.5,1.0,39900.0,121.67,0.0,0.0,0.0,0.0,13680.0,0.0
166893,77650.0,7.0,1.0,121.67,2.0,38825.0,73.0,0.0,0.0,0.0,0.0,16900.0,0.0
68644331,76767.5,47.0,1.0,73.0,4.0,34118.89,36.5,0.0,0.0,0.0,0.0,0.0,0.0
23743787,78475.0,42.0,1.0,33.18,10.0,34119.57,15.21,0.0,9.0,36.5,0.0,14914.21,0.0
109231380,94912.0,231.0,1.0,60.83,5.0,39546.67,28.08,0.0,4.0,73.0,0.0,10876.67,0.0
17473824,103398.8,21.0,1.0,60.83,5.0,32312.13,21.47,0.0,1.0,182.5,0.0,0.0,0.0
1572691,86510.0,226.0,1.0,121.67,2.0,43255.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
32315626,81730.67,204.0,1.0,91.25,3.0,40865.33,52.14,0.0,0.0,0.0,0.0,0.0,0.0
29895934,80909.09,19.0,1.0,30.42,11.0,52352.94,20.28,0.0,0.0,0.0,0.0,17830.0,0.0
14529358,103800.0,68.0,1.0,182.5,1.0,51900.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
109795378,79716.67,21.0,1.0,36.5,9.0,39858.33,19.21,0.0,10.0,33.18,0.0,0.0,0.0
53786341,83030.0,215.0,1.0,73.0,4.0,41515.0,40.56,0.0,0.0,0.0,0.0,16525.0,0.0
105668636,83786.92,12.0,1.0,26.07,13.0,47357.83,15.21,0.0,15.0,22.81,0.0,21652.61,0.0
107835836,76072.5,26.0,1.0,73.0,4.0,43470.0,45.63,0.0,5.0,60.83,0.0,15150.0,0.0
2680073,75108.57,69.0,1.0,45.63,7.0,32860.0,21.47,278.0,11.0,30.42,0.0,15272.63,0.0
104453319,85299.17,73.0,1.0,28.08,12.0,6916.15,2.45,67.0,0.0,0.0,0.0,24341.65,0.0
30612694,94412.81,0.0,1.0,21.47,16.0,39752.76,9.36,0.0,2.0,121.67,0.0,15499.6,0.0
9202433,92314.0,217.0,1.0,60.83,5.0,28848.13,21.47,0.0,0.0,0.0,0.0,0.0,0.0
4578892,99800.0,180.0,1.0,182.5,1.0,49900.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
695688,85652.5,215.0,1.0,121.67,2.0,57101.67,91.25,0.0,0.0,0.0,0.0,0.0,0.0
100854173,77440.0,0.0,1.0,91.25,3.0,38720.0,52.14,0.0,4.0,73.0,0.0,14010.0,0.0
686037,77110.0,30.0,1.0,60.83,5.0,55078.57,45.63,0.0,1.0,182.5,0.0,17785.71,0.0
7233040,78702.64,56.0,1.0,30.42,11.0,50925.24,20.28,0.0,12.0,28.08,0.0,14735.45,0.0
10488544,78370.0,135.0,1.0,182.5,1.0,39185.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
12566860,75430.0,53.0,1.0,121.67,2.0,50286.67,91.25,0.0,1.0,182.5,0.0,20900.0,0.0
113652156,77910.0,10.0,1.0,121.67,2.0,31164.0,60.83,0.0,0.0,0.0,0.0,17170.0,0.0
3725972,104258.0,33.0,1.0,60.83,5.0,30664.12,20.28,0.0,0.0,0.0,0.0,15929.57,0.0
26467844,77400.0,145.0,1.0,182.5,1.0,38700.0,121.67,0.0,2.0,121.67,0.0,16900.0,0.0
40588895,104356.67,10.0,1.0,91.25,3.0,39133.75,40.56,0.0,3.0,91.25,0.0,0.0,0.0
1000635,79953.2,189.0,1.0,60.83,5.0,39976.6,33.18,0.0,0.0,0.0,0.0,16432.5,0.0
6748028,98283.33,225.0,1.0,91.25,3.0,49141.67,52.14,0.0,2.0,121.67,0.0,17580.0,0.0
59217094,76520.0,29.0,1.0,40.56,8.0,29150.48,16.59,0.0,1.0,182.5,182.5,11648.89,182.5
3690101,82937.15,13.0,1.0,26.07,13.0,33693.22,11.06,0.0,11.0,30.42,0.0,17900.0,0.0
9070694,75640.5,121.0,1.0,73.0,4.0,37820.25,40.56,0.0,0.0,0.0,0.0,19065.25,0.0
51231919,77925.43,27.0,1.0,45.63,7.0,38962.71,24.33,0.0,0.0,0.0,0.0,13992.22,0.0
8044560,78940.0,32.0,1.0,182.5,1.0,39470.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
5480317,76810.67,158.0,1.0,91.25,3.0,38405.33,52.14,0.0,6.0,52.14,0.0,0.0,0.0
100159507,95885.94,31.0,1.0,20.28,17.0,31961.98,7.02,0.0,9.0,36.5,0.0,16689.67,0.0
100468422,106284.44,116.0,1.0,36.5,9.0,38262.4,14.04,278.0,8.0,40.56,0.0,18637.86,0.0
104266289,102060.0,184.0,1.0,121.67,2.0,34020.0,52.14,0.0,0.0,0.0,0.0,0.0,0.0
73637682,79114.44,12.0,1.0,36.5,9.0,41884.12,20.28,0.0,6.0,52.14,0.0,16514.29,0.0
104150011,80338.75,2.0,1.0,40.56,8.0,37806.47,20.28,0.0,0.0,0.0,0.0,14495.0,0.0
109966058,91597.5,234.0,1.0,73.0,4.0,40710.0,36.5,0.0,0.0,0.0,0.0,14540.0,0.0
3953609,76373.33,31.0,1.0,91.25,3.0,28640.0,40.56,0.0,5.0,60.83,0.0,11152.5,0.0
107927587,75774.0,81.0,1.0,60.83,5.0,34442.73,30.42,0.0,0.0,0.0,0.0,15792.5,0.0
37781,105117.14,41.0,1.0,45.63,7.0,45988.75,21.47,0.0,4.0,73.0,0.0,9900.0,0.0
44658631,76667.38,80.0,1.0,40.56,8.0,47179.92,26.07,0.0,0.0,0.0,0.0,12234.0,0.0
102828042,89599.33,22.0,1.0,22.81,15.0,63999.52,16.59,0.0,0.0,0.0,0.0,21620.0,0.0
4931486,78621.43,16.0,1.0,45.63,7.0,39310.71,24.33,0.0,0.0,0.0,0.0,12355.0,0.0
44273114,105875.71,71.0,1.0,45.63,7.0,49408.67,22.81,0.0,2.0,121.67,0.0,16510.0,0.0
107492266,78134.8,91.0,1.0,33.18,10.0,41123.58,18.25,0.0,0.0,0.0,0.0,0.0,0.0
27521897,76905.0,159.0,1.0,121.67,2.0,38452.5,73.0,0.0,0.0,0.0,0.0,8540.0,0.0
105322471,78440.0,17.0,1.0,60.83,5.0,56028.57,45.63,0.0,7.0,45.63,0.0,0.0,0.0
2917093,75140.0,97.0,1.0,121.67,2.0,50093.33,91.25,0.0,0.0,0.0,0.0,16900.0,0.0
106780804,78480.0,138.0,1.0,182.5,1.0,39240.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
20802094,83499.67,16.0,1.0,28.08,12.0,45545.27,15.87,0.0,19.0,18.25,0.0,18809.43,0.0
42434847,81443.0,7.0,1.0,33.18,10.0,33934.58,14.6,0.0,0.0,0.0,0.0,9900.0,0.0
38221393,80606.67,23.0,1.0,52.14,6.0,32242.67,22.81,0.0,22.0,15.87,0.0,16346.0,0.0
65945668,77526.67,24.0,1.0,91.25,3.0,33225.71,45.63,0.0,0.0,0.0,0.0,0.0,0.0
113445679,78610.0,38.0,1.0,182.5,1.0,39305.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
106081573,83113.0,3.0,1.0,33.18,10.0,31966.54,13.52,0.0,0.0,0.0,0.0,0.0,0.0
104884555,77994.0,23.0,1.0,60.83,5.0,38997.0,33.18,0.0,0.0,0.0,0.0,0.0,0.0
105793511,78306.18,66.0,1.0,30.42,11.0,37450.78,15.21,0.0,0.0,0.0,0.0,13972.5,0.0
36181770,88355.33,0.0,1.0,22.81,15.0,50974.23,13.52,0.0,12.0,28.08,0.0,14168.0,0.0
20989649,106530.0,56.0,1.0,73.0,4.0,42612.0,33.18,0.0,8.0,40.56,0.0,16810.0,0.0
1790751,78340.0,135.0,1.0,182.5,1.0,39170.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
4445385,78999.25,6.0,1.0,40.56,8.0,45142.43,24.33,0.0,5.0,60.83,0.0,14324.29,0.0
109611136,76975.0,170.0,1.0,73.0,4.0,43985.71,45.63,0.0,3.0,91.25,0.0,14940.0,0.0
2031211,103900.0,107.0,1.0,182.5,1.0,51950.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
1518997,77460.0,79.0,1.0,182.5,1.0,38730.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
107007275,79900.0,17.0,1.0,182.5,1.0,39950.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
108055374,75780.0,132.0,1.0,182.5,1.0,37890.0,121.67,88.0,1.0,182.5,0.0,9900.0,0.0
2694472,75842.0,122.0,1.0,60.83,5.0,42134.44,36.5,0.0,0.0,0.0,0.0,15180.0,0.0
1671993,105810.0,124.0,1.0,121.67,2.0,52905.0,73.0,0.0,1.0,182.5,0.0,0.0,0.0
27257686,82006.18,14.0,1.0,30.42,11.0,29098.97,11.41,0.0,12.0,28.08,0.0,14706.0,0.0
29609989,83058.13,44.0,1.0,21.47,16.0,39086.18,10.43,0.0,0.0,0.0,0.0,20782.22,0.0
43462934,75635.0,128.0,1.0,121.67,2.0,50423.33,91.25,0.0,4.0,73.0,0.0,0.0,0.0
12011440,76020.0,117.0,1.0,60.83,5.0,34554.55,30.42,0.0,0.0,0.0,0.0,15750.0,0.0
2056808,75586.67,37.0,1.0,91.25,3.0,45352.0,60.83,0.0,1.0,182.5,0.0,12086.67,0.0
111253907,77700.0,127.0,1.0,182.5,1.0,25900.0,91.25,0.0,1.0,182.5,0.0,13098.33,0.0
150129,104888.67,14.0,1.0,91.25,3.0,39333.25,40.56,0.0,1.0,182.5,0.0,12510.0,0.0
43546887,76093.33,42.0,1.0,91.25,3.0,28535.0,40.56,0.0,8.0,40.56,0.0,11639.29,0.0
30372887,79627.5,8.0,1.0,40.56,8.0,45501.43,24.33,0.0,0.0,0.0,0.0,16940.74,0.0
20790257,90422.0,33.0,1.0,17.38,20.0,48876.76,9.61,45.0,1.0,182.5,0.0,18442.0,0.0
17223713,80990.8,189.0,1.0,60.83,5.0,50619.25,40.56,0.0,0.0,0.0,0.0,0.0,0.0
365151,106252.5,79.0,1.0,73.0,4.0,42501.0,33.18,0.0,1.0,182.5,0.0,0.0,0.0
5658582,105960.0,95.0,1.0,121.67,2.0,52980.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
342740,75831.5,91.0,1.0,73.0,4.0,30332.6,33.18,0.0,0.0,0.0,0.0,8239.23,0.0
10097844,76220.0,104.0,1.0,182.5,1.0,38110.0,121.67,0.0,2.0,121.67,0.0,10958.0,0.0
42594103,77480.0,124.0,1.0,182.5,1.0,38740.0,121.67,0.0,8.0,40.56,0.0,0.0,0.0
39177564,103928.33,40.0,1.0,52.14,6.0,51964.17,28.08,0.0,0.0,0.0,0.0,0.0,0.0
1084001,79238.89,12.0,1.0,36.5,9.0,37534.21,18.25,0.0,5.0,60.83,0.0,9900.0,0.0
3680532,82234.17,9.0,1.0,28.08,12.0,49340.5,17.38,0.0,0.0,0.0,0.0,15121.9,0.0
3286325,75750.0,80.0,1.0,60.83,5.0,42083.33,36.5,0.0,1.0,182.5,0.0,0.0,0.0
100109296,76760.0,38.0,1.0,60.83,5.0,34890.91,30.42,0.0,0.0,0.0,0.0,16380.0,0.0
108214669,87150.0,228.0,1.0,121.67,2.0,43575.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8545560,75496.67,56.0,1.0,91.25,3.0,45298.0,60.83,0.0,14.0,24.33,0.0,13611.0,0.0
551332,81580.0,180.0,1.0,182.5,1.0,40790.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
107405125,78790.0,34.0,1.0,182.5,1.0,39395.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
10773776,76470.0,154.0,1.0,60.83,5.0,42483.33,36.5,0.0,5.0,60.83,0.0,17218.33,0.0
14772987,83292.0,6.0,1.0,33.18,10.0,41646.0,17.38,0.0,20.0,17.38,0.0,17796.0,0.0
104836874,77200.0,122.0,1.0,182.5,1.0,38600.0,121.67,0.0,0.0,0.0,0.0,16900.0,0.0
4952583,77395.0,20.0,1.0,121.67,2.0,38697.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0
46837132,75023.33,66.0,1.0,91.25,3.0,45014.0,60.83,0.0,0.0,0.0,0.0,17262.33,0.0
5181191,104120.0,11.0,1.0,91.25,3.0,44622.86,45.63,0.0,1.0,182.5,0.0,0.0,0.0
34537082,76060.0,59.0,1.0,73.0,4.0,33804.44,36.5,0.0,1.0,182.5,0.0,0.0,0.0
811803,74640.0,55.0,1.0,91.25,3.0,44784.0,60.83,0.0,4.0,73.0,0.0,17000.0,0.0
484035,78120.0,130.0,1.0,182.5,1.0,39060.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
27801705,78780.0,157.0,1.0,182.5,1.0,39390.0,121.67,0.0,0.0,0.0,0.0,17390.0,0.0
5011483,94804.58,8.0,1.0,18.25,19.0,38325.26,7.6,279.0,2.0,121.67,0.0,13342.11,0.0
101350721,103640.0,131.0,1.0,182.5,1.0,25910.0,73.0,0.0,0.0,0.0,0.0,11105.0,0.0
4530349,87352.67,1.0,1.0,22.81,15.0,48529.26,13.04,0.0,0.0,0.0,0.0,17132.5,0.0
17829146,92604.44,21.0,1.0,19.21,18.0,53770.32,11.41,0.0,4.0,73.0,0.0,13583.18,0.0
3648819,75055.0,107.0,1.0,121.67,2.0,50036.67,91.25,0.0,8.0,40.56,0.0,24690.0,0.0
36034347,75044.0,68.0,1.0,60.83,5.0,46902.5,40.56,0.0,4.0,73.0,0.0,10542.78,0.0
784024,95128.93,3.0,1.0,22.81,15.0,52849.41,13.04,0.0,1.0,182.5,0.0,12964.92,0.0
24116544,93120.0,212.0,1.0,182.5,1.0,46560.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
9415586,104871.5,31.0,1.0,52.14,6.0,52435.75,28.08,0.0,2.0,121.67,0.0,13593.75,0.0
7224005,80383.2,12.0,1.0,33.18,10.0,40191.6,17.38,0.0,0.0,0.0,0.0,16478.63,0.0
36233424,79723.4,188.0,1.0,60.83,5.0,44290.78,36.5,0.0,0.0,0.0,0.0,16350.0,0.0
110827159,79091.25,21.0,1.0,40.56,8.0,48671.54,26.07,0.0,1.0,182.5,0.0,0.0,0.0
100720742,79482.73,5.0,1.0,30.42,11.0,38013.48,15.21,275.0,12.0,28.08,0.0,16245.83,0.0
14774625,74840.0,78.0,1.0,60.83,5.0,41577.78,36.5,0.0,2.0,121.67,0.0,14586.67,0.0
111316829,80580.0,168.0,1.0,182.5,1.0,20145.0,73.0,0.0,2.0,121.67,0.0,12270.0,0.0
47231204,77100.0,119.0,1.0,182.5,1.0,38550.0,121.67,0.0,0.0,0.0,0.0,14706.07,0.0
432092,74875.0,79.0,1.0,73.0,4.0,42785.71,45.63,0.0,1.0,182.5,0.0,9900.0,0.0
107284663,104848.33,10.0,1.0,52.14,6.0,39318.12,21.47,282.0,0.0,0.0,0.0,14032.0,0.0
109859293,80270.0,180.0,1.0,91.25,3.0,48162.0,60.83,0.0,18.0,19.21,0.0,0.0,0.0
2898430,76240.0,19.0,1.0,121.67,2.0,38120.0,73.0,0.0,6.0,52.14,0.0,13580.0,0.0
61660946,97850.91,0.0,1.0,30.42,11.0,51255.24,16.59,0.0,0.0,0.0,0.0,0.0,0.0
71344297,77420.0,51.0,1.0,182.5,1.0,38710.0,121.67,0.0,0.0,0.0,0.0,10066.67,0.0
110890208,77207.78,67.0,1.0,36.5,9.0,40874.71,20.28,0.0,0.0,0.0,0.0,18918.33,0.0
23672166,71096.89,51.0,1.0,36.5,9.0,31993.6,17.38,0.0,0.0,0.0,73.0,9900.0,121.67
106526408,76133.33,84.0,1.0,91.25,3.0,57100.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
7466272,82597.63,46.0,1.0,21.47,16.0,33886.21,9.13,0.0,9.0,36.5,0.0,15931.09,0.0
278237,83135.71,10.0,1.0,24.33,14.0,35269.7,10.74,0.0,6.0,52.14,0.0,12993.33,0.0
10780435,83040.17,2.0,1.0,28.08,12.0,38326.23,13.52,0.0,0.0,0.0,0.0,19134.07,0.0
928419,80547.27,18.0,1.0,30.42,11.0,38522.61,15.21,0.0,0.0,0.0,0.0,16137.33,0.0
43337167,88827.89,19.0,1.0,18.25,19.0,58197.59,12.17,142.0,0.0,0.0,0.0,14267.14,0.0
12841922,96923.47,2.0,1.0,22.81,15.0,40384.78,9.86,0.0,4.0,73.0,0.0,14083.75,0.0
109461429,80702.5,32.0,1.0,28.08,12.0,46115.71,16.59,0.0,15.0,22.81,0.0,15148.57,0.0
9476162,93348.33,216.0,1.0,52.14,6.0,26670.95,16.59,2.0,0.0,0.0,0.0,10114.29,0.0
40428664,97480.0,24.0,1.0,22.81,15.0,38478.95,9.36,0.0,0.0,0.0,0.0,26900.0,0.0
1672067,105970.0,80.0,1.0,121.67,2.0,52985.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
107933192,79225.0,5.0,1.0,33.18,10.0,52816.67,22.81,234.0,14.0,24.33,0.0,9900.0,0.0
8555312,106470.0,77.0,1.0,121.67,2.0,53235.0,73.0,0.0,0.0,0.0,0.0,19250.0,0.0
107918138,78281.67,22.0,1.0,52.14,6.0,26093.89,19.21,0.0,5.0,60.83,0.0,12822.5,0.0
2498972,76438.33,53.0,1.0,52.14,6.0,50958.89,36.5,0.0,2.0,121.67,0.0,0.0,0.0
1399390,104720.0,68.0,1.0,182.5,1.0,52360.0,121.67,0.0,1.0,182.5,0.0,21962.5,0.0
1139153,80122.55,12.0,1.0,30.42,11.0,40061.27,15.87,0.0,5.0,60.83,0.0,16997.0,0.0
103131673,79844.44,33.0,1.0,36.5,9.0,25664.29,12.59,0.0,0.0,0.0,0.0,16781.25,0.0
2984794,75832.5,124.0,1.0,121.67,2.0,50555.0,91.25,0.0,1.0,182.5,0.0,0.0,0.0
107782382,76250.0,59.0,1.0,121.67,2.0,30500.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
10517308,77776.67,15.0,1.0,52.14,6.0,51851.11,36.5,0.0,2.0,121.67,0.0,21806.25,0.0
17148420,103065.0,61.0,1.0,73.0,4.0,68710.0,52.14,0.0,0.0,0.0,0.0,0.0,0.0
10461069,77860.0,65.0,1.0,40.56,8.0,28312.73,15.87,0.0,0.0,0.0,0.0,22357.14,0.0
5408667,82487.5,204.0,1.0,52.14,6.0,38071.15,26.07,0.0,0.0,0.0,0.0,13511.25,0.0
13202546,76273.14,101.0,1.0,45.63,7.0,38136.57,24.33,0.0,0.0,0.0,0.0,15148.67,0.0
2323874,77550.0,22.0,1.0,36.5,9.0,49853.57,24.33,282.0,0.0,0.0,0.0,22862.31,0.0
4509147,78050.0,187.0,1.0,121.67,2.0,39025.0,73.0,0.0,2.0,121.67,0.0,17895.0,0.0
105557205,107778.33,68.0,1.0,52.14,6.0,38039.41,20.28,275.0,3.0,91.25,0.0,14700.71,0.0
34748452,96104.12,0.0,1.0,20.28,17.0,49508.18,10.74,112.0,9.0,36.5,0.0,23606.43,0.0
22018700,75494.0,55.0,1.0,60.83,5.0,34315.45,30.42,0.0,3.0,91.25,0.0,17550.0,0.0
106376089,79236.67,2.0,1.0,91.25,3.0,26412.22,36.5,0.0,0.0,0.0,0.0,10395.0,0.0
26436900,76865.0,72.0,1.0,73.0,4.0,43922.86,45.63,0.0,21.0,16.59,0.0,9066.67,0.0
74265863,78510.0,10.0,1.0,45.63,7.0,42274.62,26.07,0.0,9.0,36.5,0.0,13545.83,0.0
109906244,82380.0,194.0,1.0,182.5,1.0,41190.0,121.67,0.0,0.0,0.0,0.0,10640.0,0.0
4665174,74610.0,76.0,1.0,73.0,4.0,59688.0,60.83,99.0,0.0,0.0,0.0,17721.0,0.0
105456019,76631.25,69.0,1.0,40.56,8.0,47157.69,26.07,0.0,3.0,91.25,0.0,0.0,0.0
1012284,76620.0,23.0,1.0,121.67,2.0,38310.0,73.0,0.0,0.0,0.0,0.0,9810.0,0.0
2236740,83240.0,15.0,1.0,182.5,1.0,13873.33,52.14,0.0,0.0,0.0,0.0,11346.67,0.0
105667928,77000.0,102.0,1.0,182.5,1.0,38500.0,121.67,0.0,0.0,0.0,0.0,23900.0,0.0
28451620,77304.29,29.0,1.0,45.63,7.0,33820.62,21.47,0.0,2.0,121.67,0.0,13832.86,0.0
2300941,103140.0,172.0,1.0,91.25,3.0,34380.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0
3774437,105606.0,122.0,1.0,60.83,5.0,48002.73,30.42,0.0,1.0,182.5,0.0,1390.0,0.0
108284479,75120.0,111.0,1.0,91.25,3.0,37560.0,52.14,0.0,4.0,73.0,0.0,31561.25,0.0
28397911,77360.0,85.0,1.0,182.5,1.0,38680.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
18448305,78790.0,33.0,1.0,182.5,1.0,39395.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
29424666,90464.0,4.0,1.0,22.81,15.0,28871.49,7.6,0.0,0.0,0.0,0.0,14006.0,0.0
113963497,80960.0,4.0,1.0,182.5,1.0,40480.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
48798070,77406.67,169.0,1.0,91.25,3.0,38703.33,52.14,0.0,0.0,0.0,0.0,19603.33,0.0
5289388,78042.5,23.0,1.0,40.56,8.0,52028.33,28.08,0.0,5.0,60.83,0.0,17100.0,0.0
109183766,100660.0,66.0,1.0,28.08,12.0,50330.0,14.6,0.0,4.0,73.0,0.0,23303.33,182.5
104625902,80478.57,16.0,1.0,24.33,14.0,43334.62,13.52,281.0,0.0,0.0,0.0,12087.5,0.0
10873339,75197.5,68.0,1.0,73.0,4.0,42970.0,45.63,0.0,0.0,0.0,0.0,14690.0,0.0
50786886,74580.0,75.0,1.0,91.25,3.0,37290.0,52.14,0.0,8.0,40.56,0.0,12956.67,0.0
36733895,79196.67,172.0,1.0,52.14,6.0,43198.18,30.42,0.0,15.0,22.81,0.0,14923.33,0.0
4120494,77568.0,19.0,1.0,60.83,5.0,48480.0,40.56,0.0,0.0,0.0,0.0,9805.0,0.0
22609323,79165.0,185.0,1.0,121.67,2.0,52776.67,91.25,0.0,0.0,0.0,0.0,11540.0,0.0
58866152,76486.67,47.0,1.0,52.14,6.0,41720.0,30.42,0.0,0.0,0.0,0.0,18637.5,0.0
21615729,80358.18,20.0,1.0,30.42,11.0,40179.09,15.87,0.0,6.0,52.14,0.0,0.0,0.0
2011862,76770.0,77.0,1.0,182.5,1.0,38385.0,121.67,0.0,0.0,0.0,0.0,16900.0,0.0
