member_srl,dpo087,dpo090,cto089,dpo089,cto087,cto090,dpq087,dpq090,dpq089,aas089,gpd089,cto088,gpd087
15463731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389170.0,1063.31,0.0,0.0
4271253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494820.0,1351.97,0.0,0.0
12880206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389160.0,1063.28,0.0,0.0
105646586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389150.0,1063.25,0.0,0.0
59670291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389140.0,1063.22,0.0,0.0
23127282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389130.0,1063.2,0.0,0.0
3015243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389120.0,1063.17,0.0,0.0
8441225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494870.0,1352.1,0.0,0.0
18598728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389110.0,1063.14,0.0,0.0
31001415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389090.0,1063.09,0.0,0.0
41292682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389080.0,1063.06,0.0,0.0
105294684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378850.0,1035.11,0.0,101.53
105522812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494910.0,1352.21,0.0,0.0
1783407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320710.0,876.26,1.0,0.0
24410191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494920.0,1352.24,0.0,0.0
1636694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389060.0,1063.01,0.0,0.0
9677207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389056.0,1062.99,0.0,0.0
12437555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494930.0,1352.27,0.0,0.0
3068467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389051.0,1062.98,0.0,0.0
8716638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389050.0,1062.98,0.0,0.0
21919666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494940.0,1352.3,0.0,0.0
24285973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494950.0,1352.32,0.0,0.0
5436943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383780.0,1048.58,0.0,49.34
7565366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368260.0,1006.17,0.0,232.43
1170429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494970.0,1352.38,0.0,0.0
3897663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389010.0,1062.87,0.0,0.0
13505828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494980.0,1352.4,0.0,0.0
7210551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389000.0,1062.84,0.0,0.0
48935824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388990.0,1062.81,0.0,0.0
17963773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495000.0,1352.46,0.0,0.0
14034283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388980.0,1062.79,0.0,0.0
18754534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495010.0,1352.49,0.0,0.0
25483193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388970.0,1062.76,0.0,0.0
10762589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495030.0,1352.54,0.0,0.0
38719099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388950.0,1062.7,0.0,0.0
51279822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388941.0,1062.68,0.0,0.0
14371091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495050.0,1352.6,0.0,0.0
7484873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388910.0,1062.6,0.0,0.0
103635102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495090.0,1352.7,0.0,0.0
17652965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388890.0,1062.54,0.0,0.0
110758503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495100.0,1352.73,0.0,0.0
107645239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388870.0,1062.49,0.0,0.0
21388403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343210.0,937.73,0.0,692.3
20452880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495120.0,1352.79,0.0,0.0
5841601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495140.0,1352.84,0.0,0.0
1887113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388840.0,1062.4,0.0,0.0
13826724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388830.0,1062.38,0.0,0.0
2721652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495160.0,1352.9,0.0,0.0
9614354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388820.0,1062.35,0.0,0.0
46769840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388800.0,1062.3,0.0,0.0
100900494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388790.0,1062.27,0.0,0.0
906947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495200.0,1353.01,0.0,0.0
39191514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388780.0,1062.24,0.0,0.0
100701899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495220.0,1353.06,0.0,0.0
32990968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388760.0,1062.19,0.0,0.0
106878106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388750.0,1062.16,0.0,0.0
39881258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375422.0,1025.74,0.0,137.79
35256312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388740.0,1062.13,0.0,0.0
100215151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495256.0,1353.16,0.0,0.0
27334793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388720.0,1062.08,0.0,0.0
63090863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388700.0,1062.02,0.0,0.0
5225321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495290.0,1353.25,0.0,0.0
109837285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388680.0,1061.97,0.0,0.0
109071780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388660.0,1061.91,0.0,0.0
1435784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388650.0,1061.89,0.0,0.0
13241510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495340.0,1353.39,0.0,0.0
5521697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388640.0,1061.86,0.0,0.0
41872834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388630.0,1061.83,0.0,0.0
726049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354350.0,968.17,0.0,451.75
496487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495360.0,1353.44,0.0,0.0
14497676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388620.0,1061.8,0.0,0.0
108038068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499040.0,1363.5,0.0,34.15
106030952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495380.0,1353.5,0.0,0.0
5810663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501590.0,1370.46,0.0,59.4
109625770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495390.0,1353.52,0.0,0.0
20371217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388590.0,1061.72,0.0,0.0
105569687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388584.0,1061.7,0.0,0.0
3474042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495400.0,1353.55,0.0,0.0
20035042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386140.0,1055.03,0.0,22.4
12858038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388580.0,1061.69,0.0,0.0
11167878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388570.0,1061.67,0.0,0.0
51266303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388550.0,1061.61,0.0,0.0
5767837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388535.0,1061.57,0.0,0.0
14393497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388530.0,1061.56,0.0,0.0
7049163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505310.0,1380.63,0.0,98.36
100023113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320470.0,875.6,1.0,0.0
15322073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495480.0,1353.77,0.0,0.0
20970108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388500.0,1061.48,0.0,0.0
6130644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637900.0,1742.9,2.0,2101.86
1483504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388490.0,1061.45,0.0,0.0
10806316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388483.0,1061.43,0.0,0.0
17433417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495500.0,1353.83,0.0,0.0
17657606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388480.0,1061.42,0.0,0.0
19682424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388470.0,1061.39,0.0,0.0
489545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388460.0,1061.37,0.0,0.0
102478278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495540.0,1353.93,0.0,0.0
40971653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388430.0,1061.28,0.0,0.0
61621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388420.0,1061.26,0.0,0.0
106876334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495570.0,1354.02,0.0,0.0
14659126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320420.0,875.46,1.0,0.0
8509411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388400.0,1061.2,0.0,0.0
100726319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384820.0,1051.42,0.0,33.33
5127909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388390.0,1061.17,0.0,0.0
15017208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495600.0,1354.1,0.0,0.0
2887111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388380.0,1061.15,0.0,0.0
9174139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495620.0,1354.15,0.0,0.0
13924498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495630.0,1354.18,0.0,0.0
104656622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388340.0,1061.04,0.0,0.0
26392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495650.0,1354.23,0.0,0.0
37448717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388330.0,1061.01,0.0,0.0
13443538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381112.0,1041.29,0.0,70.19
967839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564690.0,1542.87,1.0,22.46
12793974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388320.0,1060.98,0.0,0.0
18588063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373050.0,1019.26,0.0,162.57
39673324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495670.0,1354.29,0.0,0.0
45288154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495680.0,1354.32,0.0,0.0
60639079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495690.0,1354.34,0.0,0.0
1893639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339510.0,927.62,0.0,779.45
101269240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495710.0,1354.4,0.0,0.0
490434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388260.0,1060.82,0.0,0.0
6623121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374830.0,1024.13,0.0,140.14
353935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388250.0,1060.79,0.0,0.0
106831280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495740.0,1354.48,0.0,0.0
28412055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388240.0,1060.77,0.0,0.0
104880373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388230.0,1060.74,0.0,0.0
38601308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495760.0,1354.54,0.0,0.0
17990392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388210.0,1060.68,0.0,0.0
3552757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388200.0,1060.66,0.0,0.0
54766730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495790.0,1354.62,0.0,0.0
13373351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388180.0,1060.6,0.0,0.0
8247188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495810.0,1354.67,0.0,0.0
17061629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495830.0,1354.73,0.0,0.0
18741633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388150.0,1060.52,0.0,0.0
70371607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371190.0,1014.18,0.0,184.54
9738544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495840.0,1354.75,0.0,0.0
2047249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388140.0,1060.49,0.0,0.0
35960436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388130.0,1060.46,0.0,0.0
5616637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388120.0,1060.44,0.0,0.0
18395753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388110.0,1060.41,0.0,0.0
106795663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500900.0,1368.58,0.0,47.87
50197996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219470.0,599.64,4.0,460.96
4661880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388100.0,1060.38,0.0,0.0
103583070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495890.0,1354.89,0.0,0.0
48758074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388090.0,1060.36,0.0,0.0
102601350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495900.0,1354.92,0.0,0.0
18788149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388080.0,1060.33,0.0,0.0
11914179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388060.0,1060.27,0.0,0.0
77722057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495930.0,1355.0,0.0,0.0
12909892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388050.0,1060.25,0.0,0.0
37200904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388040.0,1060.22,0.0,0.0
108823212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495950.0,1355.05,0.0,0.0
107227008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495970.0,1355.11,0.0,0.0
43509013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495980.0,1355.14,0.0,0.0
42480107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388000.0,1060.11,0.0,0.0
14097612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495990.0,1355.16,0.0,0.0
22940254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387990.0,1060.08,0.0,0.0
41447760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496000.0,1355.19,0.0,0.0
23885239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387980.0,1060.05,0.0,0.0
37541734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496020.0,1355.25,0.0,0.0
110389812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387960.0,1060.0,0.0,0.0
12477283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496030.0,1355.27,0.0,0.0
29938021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496040.0,1355.3,0.0,0.0
2839168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387940.0,1059.95,0.0,0.0
105447211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496050.0,1355.33,0.0,0.0
29905685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496070.0,1355.38,0.0,0.0
37725102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496100.0,1355.46,0.0,0.0
102132331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387880.0,1059.78,0.0,0.0
43054109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496120.0,1355.52,0.0,0.0
28456945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496130.0,1355.55,0.0,0.0
107479654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387850.0,1059.7,0.0,0.0
106688193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496140.0,1355.57,0.0,0.0
12423094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387830.0,1059.64,0.0,0.0
34812225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355840.0,972.24,0.0,415.52
36312930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496160.0,1355.63,0.0,0.0
1408917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387820.0,1059.62,0.0,0.0
9112074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496170.0,1355.66,0.0,0.0
100459067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496180.0,1355.68,0.0,0.0
24466537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387780.0,1059.51,0.0,0.0
109761093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496210.0,1355.77,0.0,0.0
100976335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496220.0,1355.79,0.0,0.0
10782565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387760.0,1059.45,0.0,0.0
105989162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496250.0,1355.87,0.0,0.0
3268697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387730.0,1059.37,0.0,0.0
106353546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496270.0,1355.93,0.0,0.0
2216893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387710.0,1059.32,0.0,0.0
13450665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387690.0,1059.26,0.0,0.0
104105343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496310.0,1356.04,0.0,0.0
108702325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387670.0,1059.21,0.0,0.0
11362276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496330.0,1356.09,0.0,0.0
13182355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387650.0,1059.15,0.0,0.0
134489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496350.0,1356.15,0.0,0.0
14207760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313790.0,857.35,25.0,2087.1
104933286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496360.0,1356.17,0.0,0.0
100583760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563910.0,1540.74,1.0,0.0
111144197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496370.0,1356.2,0.0,0.0
43780940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387610.0,1059.04,0.0,0.0
110115695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387590.0,1058.99,0.0,0.0
10757778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387570.0,1058.93,0.0,0.0
14181330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387550.0,1058.88,0.0,0.0
36970210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387540.0,1058.85,0.0,0.0
2012531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498370.0,1361.67,0.0,17.84
1375604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743150.0,2030.46,11.0,1387.19
112342350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496470.0,1356.48,0.0,0.0
38768924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387500.0,1058.74,0.0,0.0
14404134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496490.0,1356.53,0.0,0.0
50458101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387490.0,1058.72,0.0,0.0
108153855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496500.0,1356.56,0.0,0.0
545384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387480.0,1058.69,0.0,0.0
7350413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382934.0,1046.27,0.0,43.44
107457050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387460.0,1058.63,0.0,0.0
107806188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496530.0,1356.64,0.0,0.0
178496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387440.0,1058.58,0.0,0.0
100049645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496550.0,1356.69,0.0,0.0
27286089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387430.0,1058.55,0.0,0.0
107052163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387420.0,1058.52,0.0,0.0
14556145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496563.0,1356.73,0.0,0.0
101503283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496580.0,1356.78,0.0,0.0
107023127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387400.0,1058.47,0.0,0.0
28269436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496590.0,1356.8,0.0,0.0
71780217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387390.0,1058.44,0.0,0.0
51828563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387380.0,1058.42,0.0,0.0
1352479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387370.0,1058.39,0.0,0.0
9450051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496620.0,1356.89,0.0,0.0
107372145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496630.0,1356.91,0.0,0.0
42376362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387350.0,1058.33,0.0,0.0
2027302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302280.0,825.9,1.0,429.92
526189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387340.0,1058.31,0.0,0.0
110043096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387330.0,1058.28,0.0,0.0
101525023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387328.0,1058.27,0.0,0.0
768230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496660.0,1356.99,0.0,0.0
37309228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387320.0,1058.25,0.0,0.0
34178892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496670.0,1357.02,0.0,0.0
51044391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387310.0,1058.22,0.0,0.0
55222932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496680.0,1357.05,0.0,0.0
111144734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387300.0,1058.2,0.0,0.0
58252190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496690.0,1357.08,0.0,0.0
7420817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387290.0,1058.17,0.0,0.0
32815995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496700.0,1357.1,0.0,0.0
35666832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387280.0,1058.14,0.0,0.0
11256055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496720.0,1357.16,0.0,0.0
